"D.P. SINGH INST. OF EDUCATION GAUTAM NAGAR,
SHAHPUR BHAGANBIGHA RAHUI, BIHAR SHARIF, NALANDA",,G.N.M.,UR,9046,82146,,,,,
"D.P.S. School of Nursing Dubhal, Chand Choura, Gaya",,G.N.M.,UR,8728,89104,,,,,
"D.T. institute of Nursing and Paramedical, Rubi Mainsn,
Mohanpur Road, Samastipur",,A.N.M.,UR,50331,88513,,,,,
"D.T. institute of Nursing and Paramedical, Rubi Mainsn,
Mohanpur Road, Samastipur",,G.N.M.,UR,72042,72042,,,,,
"DAKSH SCHOOL OF NURSING AND HOSPITAL, BANK ROAD,
CHETNAPURI, DARODA, MAHARAJGANJ, SIWAN",,A.N.M.,UR,9475,87857,,,,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 24 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"DAKSH SCHOOL OF NURSING AND HOSPITAL, DAKSH
NAGAR, DHEBAR MAHARAJGANJ, SIWAN",,G.N.M.,UR,3104,71503,,,,,
"DARBHANGA NURSING SCHOOL SHIVDHARA, LNM
UNIVERSITY CAMPUS, DARBHANGA",,A.N.M.,UR,14496,83468,,,,,
"Darbhanga Nursing School, Shivdhara, Darbhanga",,G.N.M.,UR,43976,86995,,,,,
"DARSHRATH PRASAD SINGH INSTITUTE OF HEALTH
EDUCATION, PRAHALADPUR, SILOUT, MUZAFFARPUR",,G.N.M.,UR,10105,88768,,,,,
"Dasrath Prasad Singh Institute of Health Education,
Prahladpur, Bhaya, Silauth, Mushari, Muzaffarpur",,A.N.M.,UR,21888,74380,,,,,
"Dev Vally Global School of Nursing, Vill Erka Colony, Amba,
Aurangabad",,A.N.M.,UR,8785,85694,,,,,
"DHANARUA SCHOOL OF NURSING AND PARAMEDICS,
EBRAHIMPUR AWADHARA, PAVERY, DHANARUA, PATNA",,A.N.M.,UR,26178,70430,,,,,
"DHANARUA SCHOOL OF NURSING AND PARAMEDICS,
EBRAHIMPUR AWADHARA, PAVERY, DHANARUA, PATNA",,G.N.M.,UR,5957,73024,,,,,
"DHANO DEVI ANM NURSING TRAINING SCHOOL
BATRAGIBAG, JEHANABAD",,A.N.M.,UR,13408,67976,,,,,
"DHANO DEVI HIGHER EDUCATIONAL GNM SCHOOL, GHOSI
ROAD, BATRAGIBAG. JEHANABAD",,G.N.M.,UR,12540,73658,,,,,
"Doon Institute of Nursing and Paramedical Science,
Dhodhi Anandkar, Kudhni Muzaffarpur",,G.N.M.,UR,29219,69881,,,,,
"DOON INSTITUTE OF NURSING ANM TRAINING SCHOOL,
DODHI ANANDKAR KUDHANI, MUZAFFARPUR",,A.N.M.,UR,17906,87265,,,,,
"DPS SCHOOL OF NURSING, DUBHAL, CHANDCHAURA,
GAYA",,A.N.M.,UR,13880,67420,,,,,
"DR. INDIRA INSTITUTE OF NURSING AND PARAMEDICAL,
NAURI, JHAPAHA, AHIYAPUR, MUZAFFARPUR",,G.N.M.,UR,5868,69868,,,,,
"Dr. M. Kumar Institute of Nursing, Vill+Po- Sisai, Ps- Bhore,
Gopalganj",,A.N.M.,UR,10394,88445,,,,,
"Dr. M. Kumar Institute of Nursing, Vill+Po- Sisai, Ps- Bhore,
Gopalganj",,G.N.M.,UR,6909,89273,,,,,
"DR. NESAR HAIDAR INSTITUTE OF NURSING SCIENCES,
SAKARI, MADHUBANI",,A.N.M.,UR,20318,65320,,,,,
"DR. NESAR HAIDAR INSTITUTE OF NURSING SCIENCES,
SAKARI, MADHUBANI",,G.N.M.,UR,7161,87520,,,,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 25 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"G.M.C., BETTIAH",,"LABORATORY
TECHNICIAN",UR,37,4102,,,,,
"G.M.C., BETTIAH",,"LABORATORY
TECHNICIAN",SC,,,635,,768,,
"G.M.C., BETTIAH",,"LABORATORY
TECHNICIAN",RCG,,,1895,,2912,,
"G.M.C., BETTIAH",,"LABORATORY
TECHNICIAN",EWS,,,271,,493,,
"G.M.C., BETTIAH",,"LABORATORY
TECHNICIAN",EBC,,,747,,1596,,
"G.M.C., BETTIAH",,"LABORATORY
TECHNICIAN",DQ,,,7,,7,,
"G.M.C., BETTIAH",,"LABORATORY
TECHNICIAN",BC,,,1024,,1938,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,UR,391,1786,,,,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,ST,,,40,,40,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,SC,,,353,,436,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,RCG,,,1619,,1619,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,EWS,,,308,,407,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,EBC,,,476,,663,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,DQ,,,64,,64,,
"G.M.C., BETTIAH",,O.T. ASSISTANT,BC,,,768,,980,,
"G.M.C., BETTIAH",,"OPTHALMIC
ASSISTANT",UR,3709,6736,,,,,
"G.M.C., BETTIAH",,"OPTHALMIC
ASSISTANT",SC,,,829,,1732,,
"G.M.C., BETTIAH",,"OPTHALMIC
ASSISTANT",EWS,,,559,,627,,
"G.M.C., BETTIAH",,"OPTHALMIC
ASSISTANT",EBC,,,1707,,2925,,
"G.M.C., BETTIAH",,"OPTHALMIC
ASSISTANT",DQ,,,101,,101,,
"G.M.C., BETTIAH",,"OPTHALMIC
ASSISTANT",BC,,,1886,,3055,,
"G.M.C., BETTIAH",,"X' RAY
TECHNICIAN",UR,738,6829,,,,,
"G.M.C., BETTIAH",,"X' RAY
TECHNICIAN",SC,,,921,,1476,,
"G.M.C., BETTIAH",,"X' RAY
TECHNICIAN",EWS,,,886,,886,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 26 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"G.M.C., BETTIAH",,"X' RAY
TECHNICIAN",EBC,,,1246,,2571,,
"G.M.C., BETTIAH",,"X' RAY
TECHNICIAN",DQ,,,148,,148,,
"G.M.C., BETTIAH",,"X' RAY
TECHNICIAN",BC,,,1668,,3005,,
"G.N.M. INSTITUTE, B.M.I.M.S. PAWAPURI, NALANDA",,G.N.M.,UR,48,786,,,,,
"G.N.M. INSTITUTE, B.M.I.M.S. PAWAPURI, NALANDA",,G.N.M.,SC,,,73,,222,,
"G.N.M. INSTITUTE, B.M.I.M.S. PAWAPURI, NALANDA",,G.N.M.,RCG,,,443,,444,,
"G.N.M. INSTITUTE, B.M.I.M.S. PAWAPURI, NALANDA",,G.N.M.,EWS,,,59,,136,,
"G.N.M. INSTITUTE, B.M.I.M.S. PAWAPURI, NALANDA",,G.N.M.,EBC,,,210,,356,,
"G.N.M. INSTITUTE, B.M.I.M.S. PAWAPURI, NALANDA",,G.N.M.,DQ,,,17,,231,,
"G.N.M. INSTITUTE, B.M.I.M.S. PAWAPURI, NALANDA",,G.N.M.,BC,,,339,,407,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,UR,653,1664,,,,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,ST,,,17,,17,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,SC,,,224,,497,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,RCG,,,956,,956,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,EWS,,,133,,302,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,EBC,,,445,,587,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,DQ,,,92,,280,,
"G.N.M. INSTITUTE, BUDHOUL, NAWADA",,G.N.M.,BC,,,641,,887,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,UR,785,1129,,,,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,ST,,,34,,34,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,SC,,,365,,778,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,RCG,,,1357,,1536,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,EWS,,,182,,440,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,EBC,,,514,,1072,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,DQ,,,100,,180,,
"G.N.M. INSTITUTE, MADHUBAN, SITAMARHI",,G.N.M.,BC,,,800,,1051,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,UR,1085,1085,,,,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,ST,,,13,,47,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,SC,,,584,,798,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,RCG,,,1421,,1575,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,EWS,,,309,,454,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 27 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,EBC,,,792,,1067,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,DQ,,,33,,151,,
"G.N.M. INSTITUTE, MOTIHARA, KISHANGANJ",,G.N.M.,BC,,,1022,,1147,,
"G.N.M. SCHOOL OLD SDH, KHAGARIA",,G.N.M.,UR,157,1643,,,,,
"G.N.M. SCHOOL OLD SDH, KHAGARIA",,G.N.M.,SC,,,148,,435,,
"G.N.M. SCHOOL OLD SDH, KHAGARIA",,G.N.M.,RCG,,,723,,1112,,
"G.N.M. SCHOOL OLD SDH, KHAGARIA",,G.N.M.,EWS,,,116,,151,,
"G.N.M. SCHOOL OLD SDH, KHAGARIA",,G.N.M.,EBC,,,377,,806,,
"G.N.M. SCHOOL OLD SDH, KHAGARIA",,G.N.M.,DQ,,,16,,285,,
"G.N.M. SCHOOL OLD SDH, KHAGARIA",,G.N.M.,BC,,,520,,566,,
"G.N.M. SCHOOL, BANKA",,G.N.M.,UR,588,1983,,,,,
"G.N.M. SCHOOL, BANKA",,G.N.M.,SC,,,228,,532,,
"G.N.M. SCHOOL, BANKA",,G.N.M.,RCG,,,1141,,1206,,
"G.N.M. SCHOOL, BANKA",,G.N.M.,EWS,,,219,,340,,
"G.N.M. SCHOOL, BANKA",,G.N.M.,EBC,,,498,,831,,
"G.N.M. SCHOOL, BANKA",,G.N.M.,DQ,,,57,,114,,
"G.N.M. SCHOOL, BANKA",,G.N.M.,BC,,,651,,841,,
"G.N.M. SCHOOL, BARKA KATRA, BHABUA",,G.N.M.,UR,631,1328,,,,,
"G.N.M. SCHOOL, BARKA KATRA, BHABUA",,G.N.M.,SC,,,282,,525,,
"G.N.M. SCHOOL, BARKA KATRA, BHABUA",,G.N.M.,RCG,,,1243,,1511,,
"G.N.M. SCHOOL, BARKA KATRA, BHABUA",,G.N.M.,EWS,,,239,,386,,
"G.N.M. SCHOOL, BARKA KATRA, BHABUA",,G.N.M.,EBC,,,509,,808,,
"G.N.M. SCHOOL, BARKA KATRA, BHABUA",,G.N.M.,DQ,,,43,,91,,
"G.N.M. SCHOOL, BARKA KATRA, BHABUA",,G.N.M.,BC,,,657,,1098,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,UR,569,2033,,,,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,ST,,,38,,38,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,SC,,,163,,504,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,RCG,,,1256,,1451,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,EWS,,,151,,408,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,EBC,,,462,,778,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,DQ,,,80,,124,,
"G.N.M. SCHOOL, CHC, RAJAPAKAR, VAISHALI",,G.N.M.,BC,,,667,,1057,,
"G.N.M. SCHOOL, LEPROCY HOSPITAL, MUNGER",,G.N.M.,UR,208,1999,,,,,
"G.N.M. SCHOOL, LEPROCY HOSPITAL, MUNGER",,G.N.M.,SC,,,131,,334,,
"G.N.M. SCHOOL, LEPROCY HOSPITAL, MUNGER",,G.N.M.,RCG,,,857,,883,,
"G.N.M. SCHOOL, LEPROCY HOSPITAL, MUNGER",,G.N.M.,EWS,,,100,,195,,
"G.N.M. SCHOOL, LEPROCY HOSPITAL, MUNGER",,G.N.M.,EBC,,,362,,521,,
"G.N.M. SCHOOL, LEPROCY HOSPITAL, MUNGER",,G.N.M.,DQ,,,27,,206,,
"G.N.M. SCHOOL, LEPROCY HOSPITAL, MUNGER",,G.N.M.,BC,,,552,,938,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,UR,847,1308,,,,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,ST,,,46,,65,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 28 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,SC,,,262,,528,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,RCG,,,1257,,1538,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,EWS,,,267,,339,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,EBC,,,602,,866,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,DQ,,,112,,138,,
"G.N.M. SCHOOL, MAHULI, JAMUI",,G.N.M.,BC,,,683,,1103,,
"G.N.M. SCHOOL, NOONGARH, LAKHISARAI",,G.N.M.,UR,12,1337,,,,,
"G.N.M. SCHOOL, NOONGARH, LAKHISARAI",,G.N.M.,SC,,,165,,524,,
"G.N.M. SCHOOL, NOONGARH, LAKHISARAI",,G.N.M.,RCG,,,1133,,1341,,
"G.N.M. SCHOOL, NOONGARH, LAKHISARAI",,G.N.M.,EWS,,,130,,287,,
"G.N.M. SCHOOL, NOONGARH, LAKHISARAI",,G.N.M.,EBC,,,515,,692,,
"G.N.M. SCHOOL, NOONGARH, LAKHISARAI",,G.N.M.,DQ,,,81,,323,,
"G.N.M. SCHOOL, NOONGARH, LAKHISARAI",,G.N.M.,BC,,,658,,993,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,UR,903,1632,,,,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,ST,,,36,,36,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,SC,,,449,,567,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,RCG,,,1295,,1539,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,EWS,,,124,,421,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,EBC,,,489,,963,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,DQ,,,30,,48,,
"G.N.M. SCHOOL, RAGHOPUR BALAT, MADHUBANI",,G.N.M.,BC,,,643,,1090,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,UR,518,1637,,,,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,ST,,,37,,37,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,SC,,,208,,379,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,RCG,,,821,,821,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,EWS,,,270,,355,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,EBC,,,423,,612,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,DQ,,,22,,103,,
"G.N.M. SCHOOL, SADAR HOSPITAL, ARWAL",,G.N.M.,BC,,,591,,777,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,UR,1269,1269,,,,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,ST,,,19,,19,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,SC,,,287,,725,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,RCG,,,1388,,1590,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,EWS,,,94,,469,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,EBC,,,659,,1036,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,DQ,,,25,,133,,
"G.N.M. SCHOOL, SADAR HOSPITAL, E. CHAMPARAN",,G.N.M.,BC,,,898,,1159,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,UR,317,1274,,,,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,ST,,,22,,22,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,SC,,,205,,633,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,RCG,,,1403,,1557,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 29 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,EWS,,,152,,466,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,EBC,,,496,,1077,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,DQ,,,84,,131,,
"G.N.M. SCHOOL, SDH, MAHARAJGANJ, SIWAN",,G.N.M.,BC,,,633,,1071,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,UR,427,1067,,,,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,ST,,,20,,46,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,SC,,,485,,756,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,RCG,,,1303,,1567,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,EWS,,,102,,470,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,EBC,,,724,,1039,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,DQ,,,51,,139,,
"G.N.M. SCHOOL, SDH. HATHWA, GOPALGANJ",,G.N.M.,BC,,,645,,1137,,
"G.N.M. SCHOOL, SUKHPUR, SUPAUL",,G.N.M.,SC,,,335,,777,,
"G.N.M. SCHOOL, SUKHPUR, SUPAUL",,G.N.M.,RCG,,,1370,,1548,,
"G.N.M. SCHOOL, SUKHPUR, SUPAUL",,G.N.M.,EWS,,,225,,474,,
"G.N.M. SCHOOL, SUKHPUR, SUPAUL",,G.N.M.,EBC,,,764,,1078,,
"G.N.M. SCHOOL, SUKHPUR, SUPAUL",,G.N.M.,DQ,,,65,,117,,
"G.N.M. SCHOOL, SUKHPUR, SUPAUL",,G.N.M.,BC,,,807,,1043,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,UR,204,1610,,,,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,ST,,,15,,15,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,SC,,,336,,570,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,RCG,,,1253,,1520,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,EWS,,,129,,367,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,EBC,,,458,,864,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,DQ,,,146,,166,,
"G.N.M. SCHOOL, WARD NO. 4 KATIHAR",,G.N.M.,BC,,,644,,1091,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,UR,463,1716,,,,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,ST,,,44,,44,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,SC,,,296,,509,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,RCG,,,1238,,1357,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,EWS,,,137,,350,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,EBC,,,502,,877,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,DQ,,,121,,319,,
"G.N.M. TRAINING SCHOOL, BUXAR",,G.N.M.,BC,,,634,,1004,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",UR,70,2510,,,,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",ST,,,35,,35,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",SC,,,319,,823,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 30 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",RCG,,,1114,,2110,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",EWS,,,148,,312,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",EBC,,,374,,1117,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",DQ,,,20,,232,,
G.P.I. PAWAPURI,,"DIPLOMA IN
PHARMACY",BC,,,555,,1198,,
G.P.I. SASARAM,,"DIPLOMA IN
PHARMACY",UR,149,2277,,,,,
G.P.I. SASARAM,,"DIPLOMA IN
PHARMACY",SC,,,135,,784,,
G.P.I. SASARAM,,"DIPLOMA IN
PHARMACY",RCG,,,1600,,1799,,
G.P.I. SASARAM,,"DIPLOMA IN
PHARMACY",EWS,,,149,,363,,
G.P.I. SASARAM,,"DIPLOMA IN
PHARMACY",EBC,,,390,,1165,,
G.P.I. SASARAM,,"DIPLOMA IN
PHARMACY",DQ,,,32,,270,,
G.P.I. SASARAM,,"DIPLOMA IN
PHARMACY",BC,,,577,,1174,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",UR,280,2587,,,,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",ST,,,25,,25,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",SC,,,326,,820,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",RCG,,,1775,,2967,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",EWS,,,142,,533,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",EBC,,,373,,1583,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",DQ,,,22,,131,,
G.P.I. SIWAN,,"DIPLOMA IN
PHARMACY",BC,,,567,,1432,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 31 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"G.P.I., BANKA",,"DIPLOMA IN
PHARMACY",UR,79,2605,,,,,
"G.P.I., BANKA",,"DIPLOMA IN
PHARMACY",SC,,,218,,964,,
"G.P.I., BANKA",,"DIPLOMA IN
PHARMACY",RCG,,,2001,,2083,,
"G.P.I., BANKA",,"DIPLOMA IN
PHARMACY",EWS,,,107,,516,,
"G.P.I., BANKA",,"DIPLOMA IN
PHARMACY",EBC,,,411,,1543,,
"G.P.I., BANKA",,"DIPLOMA IN
PHARMACY",DQ,,,39,,139,,
"G.P.I., BANKA",,"DIPLOMA IN
PHARMACY",BC,,,548,,1282,,
"GAGDISH NARAYAN NURSING INSTITUTE, NEAR K.S.
COLLEGE. DARBHANGA",,A.N.M.,UR,21192,73377,,,,,
"Gangotri Nursing Institute, Knap, Daudnagar, Aurangabad",,A.N.M.,UR,19917,89734,,,,,
"Gangotri Nursing Institute, Knap, Daudnagar, Aurangabad",,G.N.M.,UR,12660,64363,,,,,
"GAUTAM INSTITUTE OF NURSING & PARAMEDICS,
BHAGANBIGHA, SOHSARAI BIHARSHARIF, NALANDA",,A.N.M.,UR,16962,76215,,,,,
"GAUTAM INSTITUTE OF NURSING & PARAMEDICS,
BHAGANBIGHA, SOHSARAI BIHARSHARIF, NALANDA",,G.N.M.,UR,6254,79263,,,,,
"GAUTAM INSTITUTE OF NURSING SAIYAD BAHRI, CHANDI,
HILSA ROAD, NALANDA.",,A.N.M.,UR,20961,83599,,,,,
"GAUTAM INSTITUTE OF NURSING SAIYAD BAHRI, CHANDI,
HILSA ROAD, NALANDA.",,G.N.M.,UR,27555,88812,,,,,
"GEMS SCHOOL OF NURSING SIKARIA, INDRAPUR, DEHRI
ON SONE, ROHTAS.",,A.N.M.,UR,15512,90524,,,,,
"Global Institute of Nursing and Paramedical Sciences,
Pirhi, Dulhin Bazar, Patna",,A.N.M.,UR,16494,54006,,,,,
"Global Institute of Nursing and Paramedical Sciences,
Pirhi, Dulhin Bazar, Patna",,G.N.M.,UR,13433,65467,,,,,
"GM PARMAEDICAL COLLEGE, PIPRA DODRAJ, NONPUR,
TEGHARA, BEGUSARAI",,A.N.M.,UR,9882,89703,,,,,
"GNM SCHOOL ,SAHARSA",,G.N.M.,UR,639,1886,,,,,
"GNM SCHOOL ,SAHARSA",,G.N.M.,ST,,,23,,23,,
"GNM SCHOOL ,SAHARSA",,G.N.M.,SC,,,306,,554,,

,COMBINED FIRST AND SECOND ROUND OPENING AND CLOSING RANK OF DCECE[PM]-2025,,,,,,,,Page No:- 32 / 65,


INSTITUTE,,BRANCH,CATEGORY,UR OPENING RANK,UR CLOSING RANK,CAT OPENING RANK,,CAT CLOSING RANK,,
"GNM SCHOOL ,SAHARSA",,G.N.M.,RCG,,,1213,,1220,,
"GNM SCHOOL ,SAHARSA",,G.N.M.,EWS,,,134,,260,,
